qmof_id,name,analysis_bin,primary_metal,outputs.pbe.bandgap,zeo_pld,zeo_lcd,zeo_density,zeo_volume,zeo_natoms
qmof-1f7d79e,CENLEP_FSR,bandgap_0.5_to_1.0eV,Cu,0.118091,1.10078,2.10368,3.511351801,348.9705981,24
qmof-9308b8e,GOVJAC_FSR,bandgap_0.5_to_1.0eV,Cu,0.492652,0.94922,1.71691,2.041782106,517.4914881,52
qmof-79768f1,ETEVOP_FSR,bandgap_0.5_to_1.0eV,Rb,0.541684,1.24509,2.01411,1.922187588,1345.655021,92
qmof-ff9ebb7,WEFDIU_FSR,bandgap_0.5_to_1.0eV,Cu,0.38958,0.98585,2.51684,1.736570109,434.4503955,46
qmof-f8c7a01,DIHHOS_FSR,bandgap_0.5_to_1.0eV,Cu,0.02068,0.95124,1.90234,2.450140041,550.7111229,47
qmof-c054f0b,YAKLIF_FSR,bandgap_0.5_to_1.0eV,Cu,0.371916,0.86452,1.34625,2.322523062,389.9839909,30
qmof-c8cd84e,NOQBUS_FSR,bandgap_0.5_to_1.0eV,Co,0.390438,0.88026,2.36572,1.595534609,796.7752362,83
qmof-3767e26,ETETON_FSR,bandgap_0.5_to_1.0eV,K,0.61431,0.89158,2.0024,2.561741091,1350.491617,92
qmof-0fcda30,HACWIR02_FSR,bandgap_0.5_to_1.0eV,Mn,0.321848,0.8958,1.59648,2.026426092,637.7490637,62
qmof-7311839,BISVUW_FSR,bandgap_0.5_to_1.0eV,Ag,0.4641,0.75996,1.82955,2.634073841,592.3901994,42
qmof-287a882,UHOCEB02_FSR,bandgap_0.5_to_1.0eV,Cu,0.454088,0.79158,1.98621,2.044614481,814.4295998,80
qmof-2bd5eb8,COQTAE_FSR,bandgap_0.5_to_1.0eV,K,0.486553,1.1527,2.0693,1.456041115,1128.48864,108
qmof-e7b175c,FORWUF01_FSR,bandgap_0.5_to_1.0eV,Fe,0.03248,1.2445,2.2518,1.930766784,658.6768632,72
qmof-545e186,MOJWUF_FSR,bandgap_0.5_to_1.0eV,Zn,0.00724,1.14142,1.69275,1.736025326,1166.712163,122
qmof-1b8f727,DEZZUE_FSR,bandgap_0.5_to_1.0eV,Cu,0.338447,1.49598,3.20738,1.945051854,371.6200334,32
qmof-0c21f93,WOFYIB_FSR,bandgap_0.5_to_1.0eV,Co,0.082152,0.99306,1.96146,1.821868146,897.500372,84
qmof-5961f99,REGMEX_FSR,bandgap_0.5_to_1.0eV,Cu,0.192383,0.74841,1.38519,2.256664456,357.8072649,34
qmof-d928e40,NEKTEE_FSR,bandgap_0.5_to_1.0eV,Mn,0.21044,0.94038,1.97183,1.5311022,1243.880524,124
qmof-926eb2f,PODNAY_FSR,bandgap_0.5_to_1.0eV,Cu,0.361918,1.40343,2.29808,1.633705865,607.3382606,58
qmof-45d422a,EDAPAC_FSR,bandgap_1.0_to_1.5eV,Cu,0.445333,1.01734,2.25865,1.639924782,1396.599442,132
qmof-e59232d,LIYLOU_FSR,bandgap_1.0_to_1.5eV,Mn,0.043468,0.81729,1.38397,1.965386011,476.5663856,46
qmof-62820e8,LAZCEV_FSR,bandgap_1.0_to_1.5eV,Cu,0.585323,1.00511,2.79601,1.85413949,1048.905071,108
qmof-a457b47,BAHHUP01_FSR,bandgap_1.0_to_1.5eV,Cd,0.22935,1.75415,2.98635,1.809445487,743.5475384,64
qmof-f906424,GEBZAR_FSR,bandgap_1.0_to_1.5eV,Mn,0.403352,0.85192,2.38327,1.606665803,1042.524686,106
qmof-8bcdd4b,CERKAO_FSR,bandgap_1.0_to_1.5eV,Mn,0.116295,0.74467,1.73597,1.849009517,498.7099284,53
qmof-0f656a9,IRIGIB_FSR,bandgap_1.0_to_1.5eV,Cu,0.606546,0.8156,1.74662,1.999007414,913.1132733,92
qmof-4d2d076,CISMOJ_FSR,bandgap_1.0_to_1.5eV,Cu,0.599867,1.10407,1.7399,1.804269,1169.8863,120
qmof-3feeaa5,MIJKIA_FSR,bandgap_1.0_to_1.5eV,Mn,0.644854,0.97475,2.1891,1.754769041,706.3836098,70
qmof-c8756ec,ODIJES_FSR,bandgap_1.0_to_1.5eV,Mo,0.700853,1.00318,2.04708,1.898678894,533.7338862,54
qmof-ba8d316,INIROM_FSR,bandgap_1.0_to_1.5eV,Co,0.488893,0.82803,1.56322,1.746231048,683.1388273,70
qmof-10ff507,HICQIW_FSR,bandgap_1.0_to_1.5eV,Mn,0.193346,1.20878,2.83717,1.466699837,1153.479433,114
qmof-37e26c7,PATHOI_FSR,bandgap_1.0_to_1.5eV,Cu,0.934601,1.06163,2.50076,1.951828295,844.4617321,80
qmof-0122bb1,BAMSEN_FSR,bandgap_1.0_to_1.5eV,Ga,0.979539,1.63694,1.96376,1.613873919,618.6294202,58
qmof-c30e806,HUTWUQ_FSR,bandgap_1.0_to_1.5eV,Mn,0.204251,1.577,2.79818,1.431108029,1240.158261,112
qmof-d46ee4f,DAZXOU_FSR,bandgap_1.0_to_1.5eV,Cu,0.189689,0.92985,1.69866,2.182482721,675.9635192,64
qmof-dc9df4c,VORTON01_FSR,bandgap_1.0_to_1.5eV,Cu,0.460995,0.90797,2.05752,2.439045731,495.1139701,44
qmof-81dfe71,KALNOA_FSR,bandgap_1.0_to_1.5eV,Cu,0.293377,0.85825,1.93393,2.268460517,1094.083137,100
qmof-932ec8e,QIPPIO_FSR,bandgap_1.0_to_1.5eV,Mn,0.456345,3.75146,4.75301,1.372991575,1436.065982,93
qmof-a79b912,EFIWAT_FSR,bandgap_1.0_to_1.5eV,W,0.583692,1.71621,2.79059,2.726411103,1412.422199,127
qmof-193431e,YEQQER_FSR,bandgap_1.0_to_1.5eV,Cu,0.436014,1.20882,2.39466,2.761796879,1062.63015,84
qmof-d972c84,DINQOG_FSR,bandgap_1.0_to_1.5eV,Cu,0.429766,1.06228,2.03321,2.761222975,355.4720657,26
qmof-c4f3917,DEJGUV_FSR,bandgap_1.0_to_1.5eV,Cu,0.29907,0.86582,1.74905,1.969501602,936.8567124,88
qmof-c776af3,CAXCAG_FSR,bandgap_1.0_to_1.5eV,Cu,0.46034,1.14013,1.82554,2.014232719,684.7537031,68
qmof-9545770,AFOLIR_FSR,bandgap_1.0_to_1.5eV,Mn,0.107635,1.02591,1.83221,1.661049816,789.4491861,85
qmof-244cb4f,RAMGIX_FSR,bandgap_1.0_to_1.5eV,Zn,0.527209,1.11705,2.02025,1.842519388,1506.681212,116
qmof-663129a,RESGUU_FSR,bandgap_1.0_to_1.5eV,Li,0.761033,1.14308,2.73024,1.544179085,989.7443264,104
qmof-1f8e39f,QAFFAF_FSR,bandgap_1.0_to_1.5eV,Mn,0.464051,0.77751,2.39787,1.750320819,730.9400633,78
qmof-3bba393,LOJPIL_FSR,bandgap_1.0_to_1.5eV,Mo,0.651031,0.75515,1.79558,2.857637663,742.0024538,69
qmof-85bc3c6,PUPXII_FSR,bandgap_1.0_to_1.5eV,Mn,0.308943,2.62484,3.28515,1.72484683,585.5585022,52
qmof-4fac276,DOJKEU_FSR,bandgap_1.0_to_1.5eV,Mo,0.731002,1.20755,2.07438,1.647364786,865.4208212,82
qmof-31797e0,DEYWAI01_FSR,bandgap_1.0_to_1.5eV,Cu,0.441291,1.13853,1.771,2.703373968,427.5218956,32
qmof-5bf0c2a,QOCHAR_FSR,bandgap_1.0_to_1.5eV,Cd,0.568271,1.41252,2.47116,2.40084598,491.6359749,38
qmof-3110c7f,WUTNEG_FSR,bandgap_1.0_to_1.5eV,Cu,0.410951,1.08447,1.71819,2.66358114,781.9223615,64
qmof-7192ec8,PIRNAH01_FSR,bandgap_1.0_to_1.5eV,Cs,0.736345,1.04866,1.73113,2.245156928,1171.363155,84
qmof-cea3393,JEWCIY_FSR,bandgap_1.0_to_1.5eV,Cu,0.40194,1.0875,2.17472,1.801298263,1002.333026,84
qmof-16d3687,CUFCEN_FSR,bandgap_1.0_to_1.5eV,Mn,0.283554,2.20072,2.88726,1.864763896,481.0352905,50
qmof-cafe9dc,GASJES_FSR,bandgap_1.0_to_1.5eV,Cs,0.67527,1.12473,1.76977,1.92642182,775.8350812,62
qmof-48ff45a,FATLUJ_FSR,bandgap_1.0_to_1.5eV,Cu,0.416451,3.8538,5.02711,1.246908706,1916.686148,142
qmof-2b2d255,OXCFOR_FSR,bandgap_1.0_to_1.5eV,Co,0.126121,0.83657,2.6794,2.951446705,404.9167863,36
qmof-d0d6fd2,BOKXIK_FSR,bandgap_1.0_to_1.5eV,Cu,0.002652,1.44523,3.31258,1.687918131,796.3077124,56
qmof-9062b93,CAVGIS_FSR,bandgap_1.0_to_1.5eV,Ni,0.102067,3.29068,4.25742,1.308341991,1196.891243,94
qmof-3b1e56c,CEPGEJ_FSR,bandgap_1.0_to_1.5eV,Cu,0.609102,1.07967,1.87454,2.203295721,1135.507564,104
qmof-49bc51b,APASAN_FSR,bandgap_1.0_to_1.5eV,Cu,0.078311,0.93973,1.7029,1.827640624,650.2825183,60
qmof-45a6307,WEZNUM_FSR,bandgap_1.0_to_1.5eV,Zn,0.5456,2.24403,2.94191,2.432783934,658.5077973,58
qmof-a471706,SIWHAI_FSR,bandgap_1.0_to_1.5eV,Cu,0.358666,1.18981,2.12311,1.773164541,471.4704442,52
qmof-3600621,CAKTEP_FSR,bandgap_1.0_to_1.5eV,Zn,0.189633,1.13747,2.23746,1.933706433,681.3095015,68
qmof-7668bea,FABJID_FSR,bandgap_1.0_to_1.5eV,Cu,0.367332,1.65184,2.26092,1.920422318,593.5154894,56
qmof-3546d7f,MAXWUE_FSR,bandgap_1.0_to_1.5eV,Cu,0.02913,1.06224,2.05754,2.321737056,1039.500605,86
qmof-361fd6f,BANHAA_FSR,bandgap_1.0_to_1.5eV,Zn,0.392628,1.23818,2.82061,1.432210501,1358.711694,122
qmof-15d1d11,GIRFAQ_FSR,bandgap_1.5_to_2.0eV,Cu,0.624223,0.9505,1.97325,2.745703536,395.0705408,30
qmof-a883af6,OCECOR_FSR,bandgap_1.5_to_2.0eV,Cu,0.179149,0.9069,2.31878,2.850703701,892.2991873,77
qmof-2fb3ec3,GOSFUP_FSR,bandgap_1.5_to_2.0eV,Cu,0.584701,0.97427,2.12697,2.269234329,1555.002671,136
qmof-d84e3da,HOQFAU01_FSR,bandgap_1.5_to_2.0eV,Ag,0.520234,0.77729,1.20867,2.608639169,297.8583479,28
qmof-cbd795c,DEXVEJ_FSR,bandgap_1.5_to_2.0eV,Co,0.256729,3.13665,3.89624,1.211486363,1433.771259,123
qmof-f77560d,NIGJES_FSR,bandgap_1.5_to_2.0eV,Cu,0.54057,0.85874,1.74586,1.996199298,878.1413151,86
qmof-9e620c1,PIHJOH03_FSR,bandgap_1.5_to_2.0eV,Mn,0.408039,3.80178,4.25342,1.348078141,1111.887901,94
qmof-74b1a87,DIHFAD_FSR,bandgap_1.5_to_2.0eV,Mn,0.956455,1.32667,2.16935,1.885460519,1044.557406,89
qmof-d55dcc4,HORWEQ_FSR,bandgap_1.5_to_2.0eV,Cu,0.746264,1.07854,2.71609,3.325356333,1102.507814,78
qmof-27bbb6a,LETDIY_FSR,bandgap_1.5_to_2.0eV,Cu,0.271966,0.9559,1.55673,3.744320491,314.8344795,22
qmof-2c0cdf7,AGUMUL_FSR,bandgap_1.5_to_2.0eV,Mo,0.725196,0.88642,2.37828,2.721035304,1389.189862,122
qmof-f5b47bc,KOFWOT_FSR,bandgap_1.5_to_2.0eV,Mn,0.390423,1.82237,3.21232,1.570119757,1196.807431,105
qmof-272dfc1,FAQSIA_FSR,bandgap_1.5_to_2.0eV,Cu,0.420839,1.13459,2.1355,2.146901991,949.0159526,81
qmof-41c3d42,COKNOH_FSR,bandgap_1.5_to_2.0eV,Fe,0.26157,10.90358,11.59426,1.142876584,1332.880718,54
qmof-300be09,BIYLAY_FSR,bandgap_1.5_to_2.0eV,Cu,0.207183,1.18789,2.73627,1.919086604,1173.367679,90
qmof-2eac6d3,CUSFAZ_FSR,bandgap_1.5_to_2.0eV,Cu,0.81404,1.01066,1.64405,2.157487137,982.9320635,96
qmof-ca905a4,HAVSAB_FSR,bandgap_1.5_to_2.0eV,Cu,0.723717,1.17891,2.51499,2.374037892,865.8127936,64
qmof-579321e,NOPQIU_FSR,bandgap_1.5_to_2.0eV,Cu,0.344177,0.8272,1.84096,1.92941625,622.6529438,56
qmof-caea536,OCIXON01_FSR,bandgap_1.5_to_2.0eV,Mo,0.951686,1.01287,1.55438,3.613636491,1203.931897,100
qmof-22c0271,BIYLEC_FSR,bandgap_1.5_to_2.0eV,Cu,0.231489,1.31429,2.95346,2.207845226,1220.497657,90
qmof-9806c75,LABJOP_FSR,bandgap_1.5_to_2.0eV,Cu,0.633045,2.02377,4.81781,1.683948144,1327.97501,104
qmof-15d1cfa,CETMEW_FSR,bandgap_1.5_to_2.0eV,Cu,0.33741,0.97105,2.0434,2.933392297,811.3870767,66
qmof-da61c3d,DIDYOG_FSR,bandgap_1.5_to_2.0eV,Cu,0.814395,1.1357,1.96363,2.117771906,722.6913531,64
qmof-2f8d683,BOYWES_FSR,bandgap_1.5_to_2.0eV,Mn,0.443697,0.86363,2.72951,2.387553789,1669.889796,124
qmof-1f7d6ac,KALNIU_FSR,bandgap_1.5_to_2.0eV,Cu,0.555526,0.92046,1.69328,2.077546968,1044.356621,100
qmof-8208646,BEQDAF_FSR,bandgap_1.5_to_2.0eV,Cu,0.413073,1.18269,2.29144,2.23132361,815.7242154,71
qmof-5f11e5e,BIRFIU_FSR,bandgap_1.5_to_2.0eV,Cu,0.73052,0.86842,2.07446,3.103198183,1102.487584,96
qmof-f5a08c4,FISPOP_FSR,bandgap_1.5_to_2.0eV,Cu,0.831977,1.02554,1.77763,1.814277782,581.8009984,54
qmof-df79c2c,NATYUF_FSR,bandgap_1.5_to_2.0eV,Mn,0.468624,1.25546,1.74814,1.81765808,795.0992577,86
qmof-733e678,SACJUD_FSR,bandgap_1.5_to_2.0eV,Mn,0.464767,0.83998,1.66951,1.687886772,487.2434286,45
qmof-d40bf2f,FISPIJ_FSR,bandgap_1.5_to_2.0eV,Cu,0.559191,1.28337,2.34328,2.216502864,1158.683002,100
qmof-583b75f,XECWIN_FSR,bandgap_1.5_to_2.0eV,Mn,0.178799,0.78225,1.82368,2.053059424,909.3563239,92
qmof-fdbdc7f,MIRNOR01_FSR,bandgap_1.5_to_2.0eV,Cu,0.879578,0.95583,1.59132,2.097765281,581.5166956,56
qmof-e5e66c6,CEWFAN_FSR,bandgap_1.5_to_2.0eV,Cu,0.379047,1.35504,2.47752,1.690237388,812.1606325,80
qmof-70b42ce,BIWSAE_FSR,bandgap_1.5_to_2.0eV,Cu,0.581735,3.24793,5.54609,1.714247914,1476.889243,98
qmof-8ebb5d3,VEGZAJ_FSR,bandgap_1.5_to_2.0eV,Organic_Only,1.25122,0.80146,1.814,2.435232534,641.141197,46
qmof-8962914,XODZEX_FSR,bandgap_1.5_to_2.0eV,Cu,0.591529,1.16537,1.86364,2.691620568,773.7849825,64
qmof-58ccd6f,OKERIG_FSR,bandgap_1.5_to_2.0eV,Ni,0.030709,0.91537,1.60521,1.949921909,406.9521905,37
qmof-ad11f37,MEQUNI01_FSR,bandgap_1.5_to_2.0eV,Ni,0.371424,0.8021,1.62993,1.869515533,673.4914273,70
qmof-268888c,LONVIV_FSR,bandgap_1.5_to_2.0eV,Mn,0.112757,6.06692,8.75596,1.335634205,1398.416068,72
qmof-7d579e0,WURNIG_FSR,bandgap_1.5_to_2.0eV,Cu,0.591819,1.67243,2.083,2.423139724,854.1025745,72
qmof-80d488f,LEXREN_FSR,bandgap_1.5_to_2.0eV,Cu,0.634063,1.16546,1.893,2.406244975,1048.082552,88
qmof-e534471,MIZYAV_FSR,bandgap_1.5_to_2.0eV,La,0.958191,1.62259,3.10252,2.230419413,749.5633865,56
qmof-8539847,ONOVAP_FSR,bandgap_1.5_to_2.0eV,Mn,0.240514,0.94256,1.61215,1.78468834,616.4676698,54
qmof-566c8f2,BIPKUH_FSR,bandgap_1.5_to_2.0eV,Cu,0.333059,1.26998,2.60918,1.760129991,995.6102965,84
qmof-33892a7,RITMIR_FSR,bandgap_1.5_to_2.0eV,Fe,0.303653,1.00083,1.861,2.111660917,405.7125651,42
qmof-686888c,LIGGOA_FSR,bandgap_1.5_to_2.0eV,Cu,0.625937,0.97186,2.27176,2.342817696,1062.103639,88
qmof-88ef49a,ECUTAX_FSR,bandgap_1.5_to_2.0eV,Cu,0.78172,0.91347,1.9203,1.996933619,1076.53514,96
qmof-7980106,XAKGIB_FSR,bandgap_1.5_to_2.0eV,Mn,0.547882,0.93015,2.27478,1.631098895,833.3710027,90
qmof-f2b7fe9,CEPFOS_FSR,bandgap_1.5_to_2.0eV,Cu,0.550363,0.95538,2.02679,2.850875686,330.3248855,28
qmof-a57163a,ERAQET_FSR,bandgap_2.0_to_2.5eV,Cu,0.643098,1.10225,1.97983,1.865150363,1137.869255,97
qmof-d6563eb,MOJLII01_FSR,bandgap_2.0_to_2.5eV,Cu,0.647023,0.79577,2.34966,1.936060058,496.9323611,46
qmof-abf9b57,OMUYUR_FSR,bandgap_2.0_to_2.5eV,Cu,0.460654,3.3953,5.89466,1.496107726,1638.478344,128
qmof-cc4894a,RATGIF01_FSR,bandgap_2.0_to_2.5eV,Fe,0.730389,1.74404,3.17499,1.550532287,1433.042726,124
qmof-1071e49,CERGAH_FSR,bandgap_2.0_to_2.5eV,Mn,0.388788,1.18731,1.81161,1.606861642,709.3395438,62
qmof-8bbd7b4,RIPTOA_FSR,bandgap_2.0_to_2.5eV,Cu,0.888989,1.00266,1.66785,2.71663802,395.572535,34
qmof-ef42d2a,OGAWEA_FSR,bandgap_2.0_to_2.5eV,Cu,1.092682,0.80186,1.62823,2.092448027,749.5848575,76
qmof-4c64da3,LOBXEH_FSR,bandgap_2.0_to_2.5eV,Co,0.045889,1.59931,2.6225,2.003498426,431.0969594,44
qmof-8e00017,IFAPAH_FSR,bandgap_2.0_to_2.5eV,Mn,0.457022,1.16433,2.36116,1.786889852,844.3815507,84
qmof-e951f69,LAGRIX_FSR,bandgap_2.0_to_2.5eV,Cu,1.060937,0.9002,1.74209,1.902524839,880.5717507,84
qmof-0bcba24,WUXMOR03_FSR,bandgap_2.0_to_2.5eV,Mn,0.161381,0.94647,1.43984,1.879142187,947.7069825,96
qmof-16cda91,HEYREL_FSR,bandgap_2.0_to_2.5eV,Cu,0.399198,1.51933,2.16759,1.662948628,688.7475779,70
qmof-9f89994,EFABOF_FSR,bandgap_2.0_to_2.5eV,Cu,0.929093,1.20153,3.65307,1.57878085,1224.043167,106
qmof-c0f392b,DIDDIE_FSR,bandgap_2.0_to_2.5eV,Zn,1.108064,4.6786,6.4351,0.915527725,1765.910357,102
qmof-a1f2118,DIDKEJ_FSR,bandgap_2.0_to_2.5eV,Ag,1.554967,1.26032,2.20869,2.205970451,788.9886525,76
qmof-52e1c67,JAPZAE_FSR,bandgap_2.0_to_2.5eV,Cu,0.957737,4.14547,5.87118,1.56617572,1707.73717,114
qmof-02650f9,MALQUN_FSR,bandgap_2.0_to_2.5eV,Pb,1.331384,1.05383,2.03928,3.13431516,681.5123681,46
qmof-6977d9d,KETYAM01_FSR,bandgap_2.0_to_2.5eV,Cr,1.135849,0.91792,2.02265,1.737241522,449.5496386,46
qmof-9d07fdc,ROGSUE_FSR,bandgap_2.0_to_2.5eV,Cu,1.055847,1.09809,2.29253,1.829495183,506.8841204,44
qmof-be091d4,OWABUL_FSR,bandgap_2.0_to_2.5eV,Cu,0.867385,1.46809,2.17061,1.937557601,951.9960175,84
qmof-9da8e10,VAQQEK_FSR,bandgap_2.0_to_2.5eV,Mo,1.218033,1.30568,1.82129,2.850449212,976.9740156,86
qmof-a4ece54,BIJXUP_FSR,bandgap_2.0_to_2.5eV,Cu,1.125972,1.20567,2.08944,2.506495626,410.2089847,36
qmof-a9a00b7,IWENIH_FSR,bandgap_2.0_to_2.5eV,Cd,1.420751,0.91712,1.67758,1.895487341,940.5655346,82
qmof-7cb4137,MAPCOW_FSR,bandgap_2.0_to_2.5eV,Cu,0.904595,0.94763,1.81389,1.933486935,756.2372912,72
qmof-182e268,NUKLOV_FSR,bandgap_2.0_to_2.5eV,Cu,0.832446,1.08107,1.96993,2.601896256,1131.110677,96
qmof-ac3c21a,QEJLOJ_FSR,bandgap_2.0_to_2.5eV,Cu,0.402069,1.16227,1.97254,2.569365023,733.9022734,68
qmof-b793535,UBUTES_FSR,bandgap_2.0_to_2.5eV,Mn,0.417368,1.0337,2.15166,1.49110283,1027.509339,99
qmof-fc36310,BIJXOJ_FSR,bandgap_2.0_to_2.5eV,Cu,1.06145,1.18775,2.42239,2.460962228,835.5975678,72
qmof-e6be400,MUSHAJ_FSR,bandgap_2.0_to_2.5eV,Cu,1.03644,0.90346,1.58726,2.182507176,492.4999183,48
qmof-a6a8f49,GIFLAL_FSR,bandgap_2.0_to_2.5eV,Cd,1.23007,1.35983,2.34143,1.973062324,1382.516947,128
qmof-9fd6fe0,CUMSEJ01_FSR,bandgap_2.0_to_2.5eV,Cd,1.042811,1.33541,3.89513,1.431100757,1608.307225,146
qmof-766433e,IRIHIA_FSR,bandgap_2.0_to_2.5eV,Mn,0.415051,1.05428,2.14245,1.559897055,752.0707405,74
qmof-15e0df7,KAKQEV_FSR,bandgap_2.0_to_2.5eV,Na,1.358294,0.81563,1.80967,1.752155385,739.5982342,80
qmof-6db07a6,BOXCEY_FSR,bandgap_2.0_to_2.5eV,Cu,0.959066,2.09362,4.62969,1.42113299,1444.270681,110
qmof-f843b93,PEVCEZ_FSR,bandgap_2.0_to_2.5eV,Cu,0.140356,0.86001,2.15648,1.579937164,453.9346883,41
qmof-e11d9cb,APOLAU_FSR,bandgap_2.0_to_2.5eV,Cu,0.866179,1.15656,2.76628,2.02436263,1533.416508,128
qmof-7624dc0,YOBWOD01_FSR,bandgap_2.0_to_2.5eV,Gd,0.669444,0.84554,1.67744,2.875514887,839.3189864,84
qmof-53f9751,QQQFIP02_FSR,bandgap_2.0_to_2.5eV,K,1.421885,0.0704,1.10697,2.116010575,475.8404412,34
qmof-ab32015,RURZIP_FSR,bandgap_2.0_to_2.5eV,Zn,1.302468,2.66513,3.84414,1.408743836,940.9508097,76
qmof-ee4de36,XELQIP_FSR,bandgap_2.0_to_2.5eV,Hg,1.507446,1.08704,1.72405,3.070187976,1269.556675,76
qmof-b7cf313,XAPGOK_FSR,bandgap_2.0_to_2.5eV,Ag,1.024569,0.90842,2.2339,2.43193522,921.5846198,72
qmof-2dd47d8,OXUXAI02_FSR,bandgap_2.0_to_2.5eV,Pb,1.607144,1.57063,3.08642,2.191104391,1066.146005,90
qmof-8bd360f,JADBOI_FSR,bandgap_2.0_to_2.5eV,Fe,0.413211,0.78704,1.80493,2.053796143,415.5455962,44
qmof-529911c,CAPQIU_FSR,bandgap_2.0_to_2.5eV,Cu,1.057097,1.08112,2.08434,2.635317808,1807.972989,136
qmof-9fd94e8,XOGGAD_FSR,bandgap_2.0_to_2.5eV,Mn,0.877781,0.61086,1.90693,1.821097984,536.3945685,54
qmof-c7e08a4,GOBXAX_FSR,bandgap_2.0_to_2.5eV,Mn,0.20142,0.85729,2.38832,1.922846062,919.0859242,90
qmof-bfae863,OKECEO_FSR,bandgap_2.0_to_2.5eV,Co,0.767728,1.30286,2.21819,1.604622998,1081.112344,106
qmof-8aecaef,BELCUT_FSR,bandgap_2.0_to_2.5eV,Mn,0.236634,3.07397,3.22614,1.724458063,861.4682229,86
qmof-ea963b6,NEDHIN_FSR,bandgap_2.0_to_2.5eV,Cu,0.883701,1.0383,2.06286,1.728243866,1248.300591,132
qmof-c81cb2d,OSOMAM_FSR,bandgap_2.0_to_2.5eV,Ag,0.854293,1.05766,1.7935,3.064347195,1359.259875,124
qmof-2c408e6,OFOCIY_FSR,bandgap_2.5_to_3.0eV,Cu,1.238523,4.03661,5.19427,1.397202703,1709.526749,108
