qmof_id,name,analysis_bin,primary_metal,outputs.pbe.bandgap,zeo_pld,zeo_lcd,zeo_density,zeo_volume,zeo_natoms
qmof-8b33bc9,DIDYUM_FSR,bandgap_1.0_to_1.5eV,Cu,0.410297,1.02381,2.79617,2.099899173,730.3003081,64
qmof-cea3393,JEWCIY_FSR,bandgap_1.0_to_1.5eV,Cu,0.40194,1.0875,2.17472,1.801298263,1002.333026,84
qmof-bf12e76,HEWRIK_FSR,bandgap_1.0_to_1.5eV,Cu,0.242894,1.16657,1.73154,2.891781323,322.202394,26
qmof-5bf0c2a,QOCHAR_FSR,bandgap_1.0_to_1.5eV,Cd,0.568271,1.41252,2.47116,2.40084598,491.6359749,38
qmof-7af20fe,SITGAG_FSR,bandgap_1.0_to_1.5eV,Cu,0.65254,1.17604,2.15654,1.685059032,620.14309,52
qmof-d1fec5e,PAQJOG_FSR,bandgap_1.0_to_1.5eV,Mn,0.098431,0.92404,1.67467,1.687591221,813.2515756,82
qmof-4d2d076,CISMOJ_FSR,bandgap_1.0_to_1.5eV,Cu,0.599867,1.10407,1.7399,1.804269,1169.8863,120
qmof-48ff45a,FATLUJ_FSR,bandgap_1.0_to_1.5eV,Cu,0.416451,3.8538,5.02711,1.246908706,1916.686148,142
qmof-638b408,PENXIQ_FSR,bandgap_1.0_to_1.5eV,Cu,0.004702,0.90124,1.795,2.209437647,332.851887,25
qmof-0d8afa2,MUQWOM_FSR,bandgap_1.0_to_1.5eV,Li,0.752039,1.22373,2.21787,1.608842564,1016.213032,104
qmof-663129a,RESGUU_FSR,bandgap_1.0_to_1.5eV,Li,0.761033,1.14308,2.73024,1.544179085,989.7443264,104
qmof-a79b912,EFIWAT_FSR,bandgap_1.0_to_1.5eV,W,0.583692,1.71621,2.79059,2.726411103,1412.422199,127
qmof-ba8d316,INIROM_FSR,bandgap_1.0_to_1.5eV,Co,0.488893,0.82803,1.56322,1.746231048,683.1388273,70
qmof-62820e8,LAZCEV_FSR,bandgap_1.0_to_1.5eV,Cu,0.585323,1.00511,2.79601,1.85413949,1048.905071,108
qmof-3110c7f,WUTNEG_FSR,bandgap_1.0_to_1.5eV,Cu,0.410951,1.08447,1.71819,2.66358114,781.9223615,64
qmof-2cdc589,GEHMOW_FSR,bandgap_1.0_to_1.5eV,Cu,0.448868,1.15013,1.84875,1.882380148,517.2151032,44
qmof-0aea5e3,JUSXUQ_FSR,bandgap_1.0_to_1.5eV,Mn,0.457199,1.06382,2.26888,1.525685116,362.6967083,39
qmof-b5bdb39,DUMHEZ01_FSR,bandgap_1.0_to_1.5eV,Cu,0.356759,0.97213,1.51566,1.826344344,650.7440678,60
qmof-1510275,OGUVES_FSR,bandgap_1.0_to_1.5eV,Mo,0.389088,0.90903,1.94071,2.483354492,1060.606827,100
qmof-8bcdd4b,CERKAO_FSR,bandgap_1.0_to_1.5eV,Mn,0.116295,0.74467,1.73597,1.849009517,498.7099284,53
qmof-244cb4f,RAMGIX_FSR,bandgap_1.0_to_1.5eV,Zn,0.527209,1.11705,2.02025,1.842519388,1506.681212,116
qmof-932ec8e,QIPPIO_FSR,bandgap_1.0_to_1.5eV,Mn,0.456345,3.75146,4.75301,1.372991575,1436.065982,93
qmof-3600621,CAKTEP_FSR,bandgap_1.0_to_1.5eV,Zn,0.189633,1.13747,2.23746,1.933706433,681.3095015,68
qmof-10ff507,HICQIW_FSR,bandgap_1.0_to_1.5eV,Mn,0.193346,1.20878,2.83717,1.466699837,1153.479433,114
qmof-dc9df4c,VORTON01_FSR,bandgap_1.0_to_1.5eV,Cu,0.460995,0.90797,2.05752,2.439045731,495.1139701,44
qmof-7192ec8,PIRNAH01_FSR,bandgap_1.0_to_1.5eV,Cs,0.736345,1.04866,1.73113,2.245156928,1171.363155,84
qmof-3bba393,LOJPIL_FSR,bandgap_1.0_to_1.5eV,Mo,0.651031,0.75515,1.79558,2.857637663,742.0024538,69
qmof-a3e45d0,NAJSUM02_FSR,bandgap_1.0_to_1.5eV,Mn,0.200589,1.04073,2.66042,1.843656071,392.8002337,32
qmof-f906424,GEBZAR_FSR,bandgap_1.0_to_1.5eV,Mn,0.403352,0.85192,2.38327,1.606665803,1042.524686,106
qmof-2b2d255,OXCFOR_FSR,bandgap_1.0_to_1.5eV,Co,0.126121,0.83657,2.6794,2.951446705,404.9167863,36
qmof-4e8ed50,KOFVUY_FSR,bandgap_1.0_to_1.5eV,Cd,0.430391,2.7416,5.07002,1.533595629,917.3716229,60
qmof-c8756ec,ODIJES_FSR,bandgap_1.0_to_1.5eV,Mo,0.700853,1.00318,2.04708,1.898678894,533.7338862,54
qmof-fbc9303,CADZIT_FSR,bandgap_1.5_to_2.0eV,Zn,0.513614,3.65887,4.02722,1.29968722,1277.160968,102
qmof-308fadd,GIQYUB_FSR,bandgap_1.5_to_2.0eV,Ru,0.333304,2.7556,4.16746,2.097342209,1382.606688,102
qmof-4716b44,LOTROB_FSR,bandgap_1.5_to_2.0eV,Cu,0.725927,1.09004,1.96644,2.519077393,863.7608348,76
qmof-15d1cfa,CETMEW_FSR,bandgap_1.5_to_2.0eV,Cu,0.33741,0.97105,2.0434,2.933392297,811.3870767,66
qmof-2499b88,WEGFEW_FSR,bandgap_1.5_to_2.0eV,Cu,0.133088,1.16032,2.24261,2.00576251,1099.106664,94
qmof-7980106,XAKGIB_FSR,bandgap_1.5_to_2.0eV,Mn,0.547882,0.93015,2.27478,1.631098895,833.3710027,90
qmof-0514159,HADMIJ_FSR,bandgap_1.5_to_2.0eV,Cu,0.691926,1.29302,1.72215,2.919146693,305.5174973,24
qmof-a47217e,GUVBOP_FSR,bandgap_1.5_to_2.0eV,V,0.994872,0.71328,1.58362,2.360152788,739.3521287,69
qmof-9e620c1,PIHJOH03_FSR,bandgap_1.5_to_2.0eV,Mn,0.408039,3.80178,4.25342,1.348078141,1111.887901,94
qmof-686888c,LIGGOA_FSR,bandgap_1.5_to_2.0eV,Cu,0.625937,0.97186,2.27176,2.342817696,1062.103639,88
qmof-d3530bc,MIHKUL_FSR,bandgap_1.5_to_2.0eV,Cu,0.098305,0.84034,1.96556,1.897320526,743.2273301,77
qmof-7de6775,KAPSIF_FSR,bandgap_1.5_to_2.0eV,Ag,0.284516,1.5066,4.13971,2.278281609,1330.217835,98
qmof-cbd795c,DEXVEJ_FSR,bandgap_1.5_to_2.0eV,Co,0.256729,3.13665,3.89624,1.211486363,1433.771259,123
qmof-ec24300,GIQYAH_FSR,bandgap_1.5_to_2.0eV,Ru,0.332672,2.6645,3.99553,2.136055822,1366.884849,102
qmof-8437032,VIFDIZ_FSR,bandgap_1.5_to_2.0eV,Mn,0.21836,0.90734,1.78821,2.690044543,683.2089857,55
qmof-050f6a7,MUHQAH_FSR,bandgap_1.5_to_2.0eV,Cu,0.658255,1.11166,2.42099,1.854364695,741.9560187,72
qmof-caea536,OCIXON01_FSR,bandgap_1.5_to_2.0eV,Mo,0.951686,1.01287,1.55438,3.613636491,1203.931897,100
qmof-65e8107,GOXSIV_FSR,bandgap_1.5_to_2.0eV,Mn,0.147868,1.22043,2.5555,1.349415426,1475.760989,134
qmof-536a1f0,LAWLEC_FSR,bandgap_1.5_to_2.0eV,Zn,0.986046,2.38013,3.09288,1.611743938,914.5373021,80
qmof-9544bd5,BUKHUM_FSR,bandgap_1.5_to_2.0eV,Cu,0.728808,1.4077,2.8079,1.731340031,842.9011016,76
qmof-2fb3ec3,GOSFUP_FSR,bandgap_1.5_to_2.0eV,Cu,0.584701,0.97427,2.12697,2.269234329,1555.002671,136
qmof-9d86f1e,ODOFOC_FSR,bandgap_1.5_to_2.0eV,Cu,0.67446,1.04985,2.03328,2.759815221,734.015808,48
qmof-7ceb9a5,WEMDAU_FSR,bandgap_1.5_to_2.0eV,Cu,0.87427,1.48254,2.07764,3.516518624,1376.067275,100
qmof-a820aa0,GIQXUA_FSR,bandgap_1.5_to_2.0eV,Ru,0.335076,2.77217,4.16413,2.08444398,1388.492771,102
qmof-a2745e9,ESIQUS_FSR,bandgap_1.5_to_2.0eV,Mn,0.373009,1.12415,2.67165,1.624464543,886.6963257,77
qmof-cd498a4,GAJBEB_FSR,bandgap_1.5_to_2.0eV,Cu,0.714157,1.69242,2.31884,2.612060802,766.8641508,62
qmof-e534471,MIZYAV_FSR,bandgap_1.5_to_2.0eV,La,0.958191,1.62259,3.10252,2.230419413,749.5633865,56
qmof-623366c,DAMXAT_FSR,bandgap_1.5_to_2.0eV,Cu,0.59387,2.04093,2.28115,3.192349632,531.6550938,40
qmof-a883af6,OCECOR_FSR,bandgap_1.5_to_2.0eV,Cu,0.179149,0.9069,2.31878,2.850703701,892.2991873,77
qmof-534fef5,TEJXIQ_FSR,bandgap_1.5_to_2.0eV,Rb,1.156178,0.87948,1.84015,2.046235713,719.1738158,52
qmof-8137b0f,UQUYOW_FSR,bandgap_1.5_to_2.0eV,Cu,0.320926,0.94788,1.99483,1.877290527,641.5582597,62
qmof-996e2da,FARJEO_FSR,bandgap_1.5_to_2.0eV,Mn,0.127474,0.83805,1.45024,1.798245875,364.9578992,41
qmof-a5e17b9,LOJLAZ_FSR,bandgap_1.5_to_2.0eV,Au,0.179734,4.75412,5.927,1.804489284,1454.105028,74
qmof-d4d3c5f,GIWVEO_FSR,bandgap_1.5_to_2.0eV,Cs,1.128927,1.05182,2.2978,2.0772462,681.3426397,46
qmof-b4cdf8e,EMAYUM_FSR,bandgap_1.5_to_2.0eV,Ag,0.60003,0.84897,1.80134,2.492045619,770.2234013,68
qmof-db2fd16,DUYPEU_FSR,bandgap_1.5_to_2.0eV,Cu,0.461466,1.13841,2.21185,2.127370978,743.4392738,68
qmof-6cf875d,TEYLUG_FSR,bandgap_1.5_to_2.0eV,Co,0.175413,0.81467,2.45141,1.978446751,656.5375857,58
qmof-0331d6b,XENBUN_FSR,bandgap_1.5_to_2.0eV,Ru,0.138713,1.32185,2.32094,2.183926517,634.4377163,52
qmof-4cdc080,VUWDUN_FSR,bandgap_1.5_to_2.0eV,Mn,0.35446,1.04942,2.18973,1.693462088,743.6603934,66
qmof-2aa8eb1,LICXAX_FSR,bandgap_1.5_to_2.0eV,Co,0.937286,1.20482,2.01348,1.982670968,1121.052551,86
qmof-d04a2a3,KIQLAX_FSR,bandgap_1.5_to_2.0eV,Mo,0.977141,0.88673,1.65011,3.774770203,576.2698127,50
qmof-8d09e55,WEJNEF_FSR,bandgap_1.5_to_2.0eV,Cu,0.418024,1.0862,1.49597,1.933229124,569.0329121,56
qmof-9806c75,LABJOP_FSR,bandgap_1.5_to_2.0eV,Cu,0.633045,2.02377,4.81781,1.683948144,1327.97501,104
qmof-27a6787,BIJYOK_FSR,bandgap_1.5_to_2.0eV,Cu,0.630715,4.3545,4.96506,1.490921055,1351.952343,108
qmof-282f987,XEHYAL_FSR,bandgap_1.5_to_2.0eV,V,0.056404,0.93989,1.72138,2.965597384,562.7800763,50
qmof-52cac05,AZOSAJ_FSR,bandgap_1.5_to_2.0eV,Mo,1.221722,1.1767,1.87355,1.779519493,1598.793283,140
qmof-733e678,SACJUD_FSR,bandgap_1.5_to_2.0eV,Mn,0.464767,0.83998,1.66951,1.687886772,487.2434286,45
qmof-4b552f4,UYOXOW_FSR,bandgap_1.5_to_2.0eV,Nd,0.18617,1.62365,3.22946,1.980508976,1049.671619,87
qmof-de034a9,LUNRET_FSR,bandgap_1.5_to_2.0eV,Co,0.450684,1.95331,3.16156,1.875494754,400.2520641,32
qmof-1f3610c,ESEHEP_FSR,bandgap_1.5_to_2.0eV,Mn,0.731365,1.2914,2.43047,1.821418948,1636.296608,132
qmof-bcdc0ff,TEBDIQ_FSR,bandgap_2.0_to_2.5eV,Zn,1.178778,2.25565,3.88857,1.504055476,1127.589328,90
qmof-51ef3ab,IDAPEI_FSR,bandgap_2.0_to_2.5eV,Cu,0.960244,2.4925,3.61889,1.76116028,1194.488035,112
qmof-651fdeb,FARXEC_FSR,bandgap_2.0_to_2.5eV,Ni,0.635204,1.09362,2.34843,1.605889374,1131.708736,102
qmof-1794723,VIXBEK_FSR,bandgap_2.0_to_2.5eV,Cu,1.009693,3.83721,4.27505,2.346182714,896.4228926,54
qmof-ed19d45,BIKMIT_FSR,bandgap_2.0_to_2.5eV,Cu,0.508574,0.8701,1.57682,2.107910203,635.433004,60
qmof-86555b1,WOFMAI_FSR,bandgap_2.0_to_2.5eV,Cu,0.345788,0.94505,1.44066,2.31456971,336.8898051,31
qmof-d7633f2,MASVUY_FSR,bandgap_2.0_to_2.5eV,Ni,0.283649,1.14797,2.33218,1.421325319,669.7949205,79
qmof-74ea819,ESATEY_FSR,bandgap_2.0_to_2.5eV,Zn,1.336374,1.2169,2.79741,1.614780818,1602.957846,148
qmof-7624dc0,YOBWOD01_FSR,bandgap_2.0_to_2.5eV,Gd,0.669444,0.84554,1.67744,2.875514887,839.3189864,84
qmof-c8863c1,BUXKIQ_FSR,bandgap_2.0_to_2.5eV,Co,0.177882,1.09823,1.98791,1.615460791,655.207031,65
qmof-7de4c1e,GURVUL01_FSR,bandgap_2.0_to_2.5eV,V,0.833887,0.76838,1.58457,2.390700709,727.3168125,69
qmof-7b3d567,DODQIX_FSR,bandgap_2.0_to_2.5eV,Mo,1.140985,1.19273,2.51227,2.517254081,1434.413493,126
qmof-bebcb31,KEGTOI_FSR,bandgap_2.0_to_2.5eV,Mn,0.579628,1.09296,1.97908,1.710955689,944.8450042,92
qmof-7c74ed0,JAPYUX_FSR,bandgap_2.0_to_2.5eV,Cu,0.952009,4.12165,5.83194,1.55402607,1713.449248,114
qmof-98f79b2,UHOSUG_FSR,bandgap_2.0_to_2.5eV,Cs,1.20937,0.94391,1.93921,2.385773615,1049.347993,80
qmof-6fe62e0,KOGNIE_FSR,bandgap_2.0_to_2.5eV,Cu,0.198905,1.60911,2.67898,2.047084352,959.4823975,92
qmof-efeaa2d,PAZSIT_FSR,bandgap_2.0_to_2.5eV,K,1.435258,1.29442,2.04144,1.449074179,1386.555324,143
qmof-15e0df7,KAKQEV_FSR,bandgap_2.0_to_2.5eV,Na,1.358294,0.81563,1.80967,1.752155385,739.5982342,80
qmof-0054a8a,BAKPOS_FSR,bandgap_2.0_to_2.5eV,Hg,1.795218,1.23717,2.62059,2.038316888,1911.669045,128
qmof-1a00b4b,KUQYAX_FSR,bandgap_2.0_to_2.5eV,Cd,1.18625,1.02152,2.91505,1.71759154,1215.952852,124
qmof-028b150,CACHIY_FSR,bandgap_2.0_to_2.5eV,Mo,0.699993,0.89975,1.93477,2.255278487,936.7474655,90
qmof-1a42fad,MIZZEA_FSR,bandgap_2.0_to_2.5eV,Y,1.134193,2.50028,3.20731,1.835899364,820.1909722,56
qmof-13ec2a4,QOKHIH_FSR,bandgap_2.0_to_2.5eV,Ti,1.252366,1.01451,2.03818,1.42306487,1340.618779,134
qmof-3301d94,LAJZOO_FSR,bandgap_2.0_to_2.5eV,Cu,1.115227,1.01095,1.85883,1.655747215,1044.930738,104
qmof-172319f,NIXPOC_FSR,bandgap_2.0_to_2.5eV,Cu,1.179355,1.04183,1.95622,1.836814588,1033.385972,104
qmof-caff655,VIRJOW_FSR,bandgap_2.0_to_2.5eV,Zn,1.185866,3.08168,4.48474,1.320939438,1106.173169,82
qmof-ab89669,AVONEG_FSR,bandgap_2.0_to_2.5eV,Cd,1.329643,0.97952,1.97904,1.95310324,1403.464036,140
qmof-d481578,QIJWOY_FSR,bandgap_2.0_to_2.5eV,Cd,1.132747,1.01624,1.9506,2.18929501,1215.571553,100
qmof-c7e08a4,GOBXAX_FSR,bandgap_2.0_to_2.5eV,Mn,0.20142,0.85729,2.38832,1.922846062,919.0859242,90
qmof-4a50fa6,WOPXAA01_FSR,bandgap_2.0_to_2.5eV,Mo,1.179471,0.72926,1.2651,3.067584969,796.7429768,72
qmof-7127539,CIHSIW_FSR,bandgap_2.0_to_2.5eV,Cu,0.814463,0.9073,2.1504,1.799619272,642.7085462,64
qmof-e25f656,XIVTAZ_FSR,bandgap_2.0_to_2.5eV,Cu,0.355352,2.57218,4.09691,2.145905698,1103.098272,82
qmof-e603f7e,CEMJAI_FSR,bandgap_2.0_to_2.5eV,Fe,0.518156,0.89095,1.97814,1.882322245,705.2841745,64
qmof-b448093,RINPOT01_FSR,bandgap_2.0_to_2.5eV,Co,0.72071,1.51148,2.93072,1.522253049,571.0523723,53
qmof-34904e2,FERVOP_FSR,bandgap_2.0_to_2.5eV,Ag,0.920251,2.76903,4.0438,1.709480245,1701.461861,105
qmof-9fd94e8,XOGGAD_FSR,bandgap_2.0_to_2.5eV,Mn,0.877781,0.61086,1.90693,1.821097984,536.3945685,54
qmof-1e13a77,FAQVEY_FSR,bandgap_2.0_to_2.5eV,Hg,1.460603,1.14367,2.01193,2.967987793,554.9023619,34
qmof-0be7420,JAPYEH_FSR,bandgap_2.0_to_2.5eV,Cu,0.928798,4.19612,6.01002,1.518826367,1734.430387,114
qmof-e7b6156,BAVKIS_FSR,bandgap_2.0_to_2.5eV,Hg,1.17651,1.07165,1.8011,3.648019268,465.6020072,27
qmof-d314647,NEJYAE_FSR,bandgap_2.0_to_2.5eV,Mn,0.425024,1.26113,2.13995,1.502761338,820.4744223,74
qmof-e6e27de,EBOSOG_FSR,bandgap_2.0_to_2.5eV,Mn,0.438568,0.89495,1.88489,1.847217216,463.2694378,51
qmof-12d3e65,NEXLIN_FSR,bandgap_2.0_to_2.5eV,Fe,0.796787,0.82549,1.93712,1.82363053,474.5361312,47
qmof-e6be400,MUSHAJ_FSR,bandgap_2.0_to_2.5eV,Cu,1.03644,0.90346,1.58726,2.182507176,492.4999183,48
qmof-1fe9d39,TAZTOG_FSR,bandgap_2.0_to_2.5eV,Cd,1.114061,0.77163,2.2388,2.135371471,489.2448611,50
qmof-74f2403,CEXMIE_FSR,bandgap_2.0_to_2.5eV,Zn,1.444886,1.29187,2.83822,1.428736039,1092.100407,102
qmof-ba60a35,FUXCEI_FSR,bandgap_2.0_to_2.5eV,Ag,1.599156,3.24786,4.32395,1.579739704,1751.242296,102
qmof-a1f2118,DIDKEJ_FSR,bandgap_2.0_to_2.5eV,Ag,1.554967,1.26032,2.20869,2.205970451,788.9886525,76
qmof-d4c1cf1,JESXEL01_FSR,bandgap_2.0_to_2.5eV,Cu,1.241435,0.90951,1.80476,1.891456481,727.4061337,72
qmof-beeff21,HUMPOV_FSR,bandgap_2.0_to_2.5eV,Na,1.252253,0.73955,1.44508,2.053891946,467.2680965,40
qmof-5dcb48a,LIWHEF_FSR,bandgap_2.0_to_2.5eV,Cu,1.144638,1.37502,1.8693,1.803103713,639.4851985,56
