qmof_id,name,analysis_bin,primary_metal,outputs.pbe.bandgap,zeo_pld,zeo_lcd,zeo_density,zeo_volume,zeo_natoms
qmof-1510275,OGUVES_FSR,bandgap_1.0_to_1.5eV,Mo,0.389088,0.90903,1.94071,2.483354492,1060.606827,100
qmof-3110c7f,WUTNEG_FSR,bandgap_1.0_to_1.5eV,Cu,0.410951,1.08447,1.71819,2.66358114,781.9223615,64
qmof-d0d6fd2,BOKXIK_FSR,bandgap_1.0_to_1.5eV,Cu,0.002652,1.44523,3.31258,1.687918131,796.3077124,56
qmof-e59232d,LIYLOU_FSR,bandgap_1.0_to_1.5eV,Mn,0.043468,0.81729,1.38397,1.965386011,476.5663856,46
qmof-48ff45a,FATLUJ_FSR,bandgap_1.0_to_1.5eV,Cu,0.416451,3.8538,5.02711,1.246908706,1916.686148,142
qmof-cafe9dc,GASJES_FSR,bandgap_1.0_to_1.5eV,Cs,0.67527,1.12473,1.76977,1.92642182,775.8350812,62
qmof-45d422a,EDAPAC_FSR,bandgap_1.0_to_1.5eV,Cu,0.445333,1.01734,2.25865,1.639924782,1396.599442,132
qmof-bf12e76,HEWRIK_FSR,bandgap_1.0_to_1.5eV,Cu,0.242894,1.16657,1.73154,2.891781323,322.202394,26
qmof-2b2d255,OXCFOR_FSR,bandgap_1.0_to_1.5eV,Co,0.126121,0.83657,2.6794,2.951446705,404.9167863,36
qmof-d46ee4f,DAZXOU_FSR,bandgap_1.0_to_1.5eV,Cu,0.189689,0.92985,1.69866,2.182482721,675.9635192,64
qmof-7af20fe,SITGAG_FSR,bandgap_1.0_to_1.5eV,Cu,0.65254,1.17604,2.15654,1.685059032,620.14309,52
qmof-0d8afa2,MUQWOM_FSR,bandgap_1.0_to_1.5eV,Li,0.752039,1.22373,2.21787,1.608842564,1016.213032,104
qmof-3b1e56c,CEPGEJ_FSR,bandgap_1.0_to_1.5eV,Cu,0.609102,1.07967,1.87454,2.203295721,1135.507564,104
qmof-3600621,CAKTEP_FSR,bandgap_1.0_to_1.5eV,Zn,0.189633,1.13747,2.23746,1.933706433,681.3095015,68
qmof-0122bb1,BAMSEN_FSR,bandgap_1.0_to_1.5eV,Ga,0.979539,1.63694,1.96376,1.613873919,618.6294202,58
qmof-193431e,YEQQER_FSR,bandgap_1.0_to_1.5eV,Cu,0.436014,1.20882,2.39466,2.761796879,1062.63015,84
qmof-49bc51b,APASAN_FSR,bandgap_1.0_to_1.5eV,Cu,0.078311,0.93973,1.7029,1.827640624,650.2825183,60
qmof-d972c84,DINQOG_FSR,bandgap_1.0_to_1.5eV,Cu,0.429766,1.06228,2.03321,2.761222975,355.4720657,26
qmof-cea3393,JEWCIY_FSR,bandgap_1.0_to_1.5eV,Cu,0.40194,1.0875,2.17472,1.801298263,1002.333026,84
qmof-85bc3c6,PUPXII_FSR,bandgap_1.0_to_1.5eV,Mn,0.308943,2.62484,3.28515,1.72484683,585.5585022,52
qmof-0f656a9,IRIGIB_FSR,bandgap_1.0_to_1.5eV,Cu,0.606546,0.8156,1.74662,1.999007414,913.1132733,92
qmof-7668bea,FABJID_FSR,bandgap_1.0_to_1.5eV,Cu,0.367332,1.65184,2.26092,1.920422318,593.5154894,56
qmof-37e26c7,PATHOI_FSR,bandgap_1.0_to_1.5eV,Cu,0.934601,1.06163,2.50076,1.951828295,844.4617321,80
qmof-d42c622,SOQVOK_FSR,bandgap_1.0_to_1.5eV,Mn,0.118532,1.77975,2.23029,1.774924692,467.1221471,49
qmof-d1fec5e,PAQJOG_FSR,bandgap_1.0_to_1.5eV,Mn,0.098431,0.92404,1.67467,1.687591221,813.2515756,82
qmof-c776af3,CAXCAG_FSR,bandgap_1.0_to_1.5eV,Cu,0.46034,1.14013,1.82554,2.014232719,684.7537031,68
qmof-0aea5e3,JUSXUQ_FSR,bandgap_1.0_to_1.5eV,Mn,0.457199,1.06382,2.26888,1.525685116,362.6967083,39
qmof-2cdc589,GEHMOW_FSR,bandgap_1.0_to_1.5eV,Cu,0.448868,1.15013,1.84875,1.882380148,517.2151032,44
qmof-663129a,RESGUU_FSR,bandgap_1.0_to_1.5eV,Li,0.761033,1.14308,2.73024,1.544179085,989.7443264,104
qmof-10ff507,HICQIW_FSR,bandgap_1.0_to_1.5eV,Mn,0.193346,1.20878,2.83717,1.466699837,1153.479433,114
qmof-dc9df4c,VORTON01_FSR,bandgap_1.0_to_1.5eV,Cu,0.460995,0.90797,2.05752,2.439045731,495.1139701,44
qmof-b5bdb39,DUMHEZ01_FSR,bandgap_1.0_to_1.5eV,Cu,0.356759,0.97213,1.51566,1.826344344,650.7440678,60
qmof-1f8e39f,QAFFAF_FSR,bandgap_1.0_to_1.5eV,Mn,0.464051,0.77751,2.39787,1.750320819,730.9400633,78
qmof-a457b47,BAHHUP01_FSR,bandgap_1.0_to_1.5eV,Cd,0.22935,1.75415,2.98635,1.809445487,743.5475384,64
qmof-45a6307,WEZNUM_FSR,bandgap_1.0_to_1.5eV,Zn,0.5456,2.24403,2.94191,2.432783934,658.5077973,58
qmof-8b33bc9,DIDYUM_FSR,bandgap_1.0_to_1.5eV,Cu,0.410297,1.02381,2.79617,2.099899173,730.3003081,64
qmof-4d2d076,CISMOJ_FSR,bandgap_1.0_to_1.5eV,Cu,0.599867,1.10407,1.7399,1.804269,1169.8863,120
qmof-932ec8e,QIPPIO_FSR,bandgap_1.0_to_1.5eV,Mn,0.456345,3.75146,4.75301,1.372991575,1436.065982,93
qmof-4e8ed50,KOFVUY_FSR,bandgap_1.0_to_1.5eV,Cd,0.430391,2.7416,5.07002,1.533595629,917.3716229,60
qmof-ba8d316,INIROM_FSR,bandgap_1.0_to_1.5eV,Co,0.488893,0.82803,1.56322,1.746231048,683.1388273,70
qmof-244cb4f,RAMGIX_FSR,bandgap_1.0_to_1.5eV,Zn,0.527209,1.11705,2.02025,1.842519388,1506.681212,116
qmof-a471706,SIWHAI_FSR,bandgap_1.0_to_1.5eV,Cu,0.358666,1.18981,2.12311,1.773164541,471.4704442,52
qmof-6f98772,CUTCIF_FSR,bandgap_1.0_to_1.5eV,Mn,0.006343,1.01138,2.67316,1.564563132,610.6715266,55
qmof-638b408,PENXIQ_FSR,bandgap_1.0_to_1.5eV,Cu,0.004702,0.90124,1.795,2.209437647,332.851887,25
qmof-361fd6f,BANHAA_FSR,bandgap_1.0_to_1.5eV,Zn,0.392628,1.23818,2.82061,1.432210501,1358.711694,122
qmof-4fac276,DOJKEU_FSR,bandgap_1.0_to_1.5eV,Mo,0.731002,1.20755,2.07438,1.647364786,865.4208212,82
qmof-3bba393,LOJPIL_FSR,bandgap_1.0_to_1.5eV,Mo,0.651031,0.75515,1.79558,2.857637663,742.0024538,69
qmof-81dfe71,KALNOA_FSR,bandgap_1.0_to_1.5eV,Cu,0.293377,0.85825,1.93393,2.268460517,1094.083137,100
qmof-6092a23,HUJJEB_FSR,bandgap_1.5_to_2.0eV,Cu,0.601026,1.02157,1.57505,2.299650903,569.9794623,52
qmof-15d1d11,GIRFAQ_FSR,bandgap_1.5_to_2.0eV,Cu,0.624223,0.9505,1.97325,2.745703536,395.0705408,30
qmof-15fac80,LEHNEU_FSR,bandgap_1.5_to_2.0eV,Cu,0.800987,0.72409,1.32901,2.151094375,720.2149229,68
qmof-8676659,AREWOL_FSR,bandgap_1.5_to_2.0eV,Ir,0.15907,1.44788,2.34446,1.951745157,1272.919324,120
qmof-5eabff0,APOMID_FSR,bandgap_1.5_to_2.0eV,Cu,0.471438,1.24018,3.07024,2.553331298,1189.434867,96
qmof-97f5963,XUXZOF01_FSR,bandgap_1.5_to_2.0eV,Cu,0.55257,1.05794,1.68497,2.419401931,731.8044871,64
qmof-fdbdc7f,MIRNOR01_FSR,bandgap_1.5_to_2.0eV,Cu,0.879578,0.95583,1.59132,2.097765281,581.5166956,56
qmof-e3bbf40,QIXYAY_FSR,bandgap_1.5_to_2.0eV,Cu,0.809432,0.80535,1.46876,2.775121156,1000.796124,88
qmof-cd498a4,GAJBEB_FSR,bandgap_1.5_to_2.0eV,Cu,0.714157,1.69242,2.31884,2.612060802,766.8641508,62
qmof-939017e,WOHYOH_FSR,bandgap_1.5_to_2.0eV,Mn,0.397641,0.99892,1.92495,1.886324868,526.6698938,54
qmof-54f7ee7,KAZQAG_FSR,bandgap_1.5_to_2.0eV,Co,0.337537,1.259,2.50436,1.497174385,1074.676359,106
qmof-b4cdf8e,EMAYUM_FSR,bandgap_1.5_to_2.0eV,Ag,0.60003,0.84897,1.80134,2.492045619,770.2234013,68
qmof-3fa29a2,RABBUS_FSR,bandgap_1.5_to_2.0eV,Cu,0.779018,1.09958,2.88228,2.867545676,947.0078855,74
qmof-7953340,MUQWIG_FSR,bandgap_1.5_to_2.0eV,Li,1.074039,0.89331,1.74187,1.620818524,1082.531486,116
qmof-c1381a2,LIWCEB_FSR,bandgap_1.5_to_2.0eV,Rh,0.544529,4.3782,5.02017,1.404736913,1333.827006,96
qmof-bf18e45,IVAQEC_FSR,bandgap_1.5_to_2.0eV,Cu,0.235201,2.2809,3.14041,2.008782496,1062.137193,74
qmof-544348b,XOSZAG_FSR,bandgap_1.5_to_2.0eV,Cu,0.394478,2.5852,3.70996,1.645387948,1209.833665,94
qmof-6cf875d,TEYLUG_FSR,bandgap_1.5_to_2.0eV,Co,0.175413,0.81467,2.45141,1.978446751,656.5375857,58
qmof-cbf7bfe,EDEDEZ_FSR,bandgap_1.5_to_2.0eV,Cu,0.65711,0.79284,1.8531,2.361828441,1586.455308,136
qmof-4619124,NALLAP_FSR,bandgap_1.5_to_2.0eV,Cu,0.546815,0.98149,1.6301,2.340670181,1051.815714,96
qmof-5f6120f,KEXFOJ_FSR,bandgap_1.5_to_2.0eV,Ag,1.022086,2.14227,2.76947,2.064600168,934.8624103,76
qmof-5f11e5e,BIRFIU_FSR,bandgap_1.5_to_2.0eV,Cu,0.73052,0.86842,2.07446,3.103198183,1102.487584,96
qmof-a47217e,GUVBOP_FSR,bandgap_1.5_to_2.0eV,V,0.994872,0.71328,1.58362,2.360152788,739.3521287,69
qmof-8ebb5d3,VEGZAJ_FSR,bandgap_1.5_to_2.0eV,Organic_Only,1.25122,0.80146,1.814,2.435232534,641.141197,46
qmof-8d09e55,WEJNEF_FSR,bandgap_1.5_to_2.0eV,Cu,0.418024,1.0862,1.49597,1.933229124,569.0329121,56
qmof-80d488f,LEXREN_FSR,bandgap_1.5_to_2.0eV,Cu,0.634063,1.16546,1.893,2.406244975,1048.082552,88
qmof-cbd795c,DEXVEJ_FSR,bandgap_1.5_to_2.0eV,Co,0.256729,3.13665,3.89624,1.211486363,1433.771259,123
qmof-0514159,HADMIJ_FSR,bandgap_1.5_to_2.0eV,Cu,0.691926,1.29302,1.72215,2.919146693,305.5174973,24
qmof-5d28c85,HORWAM_FSR,bandgap_1.5_to_2.0eV,Cu,0.7218,1.29243,2.19084,4.142109918,1046.211962,60
qmof-4716b44,LOTROB_FSR,bandgap_1.5_to_2.0eV,Cu,0.725927,1.09004,1.96644,2.519077393,863.7608348,76
qmof-41e2d68,LOVTOF_FSR,bandgap_1.5_to_2.0eV,Cu,0.648969,1.31988,2.06837,2.32777472,654.863199,50
qmof-497c336,NUHQEN_FSR,bandgap_1.5_to_2.0eV,Cu,0.752548,3.74807,5.411,1.61899834,1467.600866,104
qmof-df79c2c,NATYUF_FSR,bandgap_1.5_to_2.0eV,Mn,0.468624,1.25546,1.74814,1.81765808,795.0992577,86
qmof-14906a2,GUKNAC01_FSR,bandgap_1.5_to_2.0eV,Mn,0.309681,1.01394,2.70629,2.679120306,1720.403389,124
qmof-8962914,XODZEX_FSR,bandgap_1.5_to_2.0eV,Cu,0.591529,1.16537,1.86364,2.691620568,773.7849825,64
qmof-fea9e70,BOQTEH_FSR,bandgap_1.5_to_2.0eV,Ag,0.548435,1.2235,1.81435,2.318334698,733.606656,60
qmof-22c0271,BIYLEC_FSR,bandgap_1.5_to_2.0eV,Cu,0.231489,1.31429,2.95346,2.207845226,1220.497657,90
qmof-579321e,NOPQIU_FSR,bandgap_1.5_to_2.0eV,Cu,0.344177,0.8272,1.84096,1.92941625,622.6529438,56
qmof-0d43f7f,AKAYER_FSR,bandgap_1.5_to_2.0eV,Cu,0.695158,9.38971,9.67929,1.336027331,2044.045333,104
qmof-fa87b9a,IBIVOF_FSR,bandgap_1.5_to_2.0eV,Cd,1.067401,1.21837,2.31043,2.12875702,1178.085769,100
qmof-733e678,SACJUD_FSR,bandgap_1.5_to_2.0eV,Mn,0.464767,0.83998,1.66951,1.687886772,487.2434286,45
qmof-308fadd,GIQYUB_FSR,bandgap_1.5_to_2.0eV,Ru,0.333304,2.7556,4.16746,2.097342209,1382.606688,102
qmof-ca905a4,HAVSAB_FSR,bandgap_1.5_to_2.0eV,Cu,0.723717,1.17891,2.51499,2.374037892,865.8127936,64
qmof-7d8ce0e,WURNOM_FSR,bandgap_1.5_to_2.0eV,Cu,0.768444,1.11851,1.71105,1.984613459,724.1253852,68
qmof-27bbb6a,LETDIY_FSR,bandgap_1.5_to_2.0eV,Cu,0.271966,0.9559,1.55673,3.744320491,314.8344795,22
qmof-7ceb9a5,WEMDAU_FSR,bandgap_1.5_to_2.0eV,Cu,0.87427,1.48254,2.07764,3.516518624,1376.067275,100
qmof-cd4e737,CEKSEQ01_FSR,bandgap_1.5_to_2.0eV,Mn,0.497009,0.69219,1.54191,1.903179357,584.8796217,66
qmof-1f7d6ac,KALNIU_FSR,bandgap_1.5_to_2.0eV,Cu,0.555526,0.92046,1.69328,2.077546968,1044.356621,100
qmof-f6ecddf,NARVIM_FSR,bandgap_1.5_to_2.0eV,Cu,0.702655,1.15652,1.78926,2.122702121,1163.03677,108
qmof-d3530bc,MIHKUL_FSR,bandgap_1.5_to_2.0eV,Cu,0.098305,0.84034,1.96556,1.897320526,743.2273301,77
qmof-1a00b4b,KUQYAX_FSR,bandgap_2.0_to_2.5eV,Cd,1.18625,1.02152,2.91505,1.71759154,1215.952852,124
qmof-7240e2e,CUZNUG_FSR,bandgap_2.0_to_2.5eV,Cu,0.760509,1.56417,2.09553,1.730006231,1669.036858,148
qmof-834dbd5,HUTWUP02_FSR,bandgap_2.0_to_2.5eV,Cu,0.970622,0.76617,1.72294,2.169639888,629.5447691,60
qmof-458f21b,PUMCIL_FSR,bandgap_2.0_to_2.5eV,Cd,1.168283,1.04515,1.63587,1.884345942,386.6921651,33
qmof-d7c44a0,KAFPUE_FSR,bandgap_2.0_to_2.5eV,Mn,0.242326,0.70256,3.26347,2.047013238,468.1419991,41
qmof-c398fa7,TIYYOS01_FSR,bandgap_2.0_to_2.5eV,Cu,1.222586,1.56721,2.84407,2.282583279,953.4460899,72
qmof-b71cc86,MUPMEQ01_FSR,bandgap_2.0_to_2.5eV,Cu,1.282102,1.09556,2.02128,3.040569282,884.2893049,68
qmof-3d489e4,HAWTUW_FSR,bandgap_2.0_to_2.5eV,Cu,0.903344,0.93999,1.90794,3.710717402,441.281388,30
qmof-e411eea,GOJSED03_FSR,bandgap_2.0_to_2.5eV,Fe,0.819086,1.37376,2.85353,1.521804317,567.8510286,53
qmof-bcdc0ff,TEBDIQ_FSR,bandgap_2.0_to_2.5eV,Zn,1.178778,2.25565,3.88857,1.504055476,1127.589328,90
qmof-cadc28b,TICTOP_FSR,bandgap_2.0_to_2.5eV,Cu,0.598781,0.80282,1.84678,1.921842637,543.7497976,50
qmof-f754d4b,NEHZEF_FSR,bandgap_2.0_to_2.5eV,Mn,0.456942,2.69121,4.0576,1.57785943,755.6255201,50
qmof-0771f58,FAYDAN_FSR,bandgap_2.0_to_2.5eV,Zn,1.573134,1.36049,2.91596,1.498000593,1152.444783,102
qmof-ab89669,AVONEG_FSR,bandgap_2.0_to_2.5eV,Cd,1.329643,0.97952,1.97904,1.95310324,1403.464036,140
qmof-d1d61f9,VOTCOY_FSR,bandgap_2.0_to_2.5eV,Zn,1.741496,1.3763,1.98594,1.548356013,709.9593025,73
qmof-9174c13,QEQLAC_FSR,bandgap_2.0_to_2.5eV,Hg,0.924405,3.10286,3.66753,1.890814855,1125.953023,85
qmof-71e58ff,YEMQAJ_FSR,bandgap_2.0_to_2.5eV,V,0.855061,0.97463,2.47992,1.810462722,481.4106526,38
qmof-55c6596,ICACAS_FSR,bandgap_2.0_to_2.5eV,Cu,1.23832,1.02844,1.74732,2.434552977,762.8951649,60
qmof-9372acf,NIFSIF_FSR,bandgap_2.0_to_2.5eV,Zn,1.63697,1.19275,4.84269,1.476275964,1514.152877,133
qmof-163ccaa,UVUPIM_FSR,bandgap_2.0_to_2.5eV,Cd,1.202415,1.20555,3.47978,2.015738618,837.7107434,58
qmof-1794723,VIXBEK_FSR,bandgap_2.0_to_2.5eV,Cu,1.009693,3.83721,4.27505,2.346182714,896.4228926,54
qmof-8ecac40,NAYJAY_FSR,bandgap_2.0_to_2.5eV,Co,0.790259,0.88427,1.64829,1.826977657,543.8078641,54
qmof-55d8a8c,SEZYOO_FSR,bandgap_2.0_to_2.5eV,Ag,0.822116,2.27435,3.26582,1.932348251,1100.200424,100
qmof-0b83e38,GEBQUB01_FSR,bandgap_2.0_to_2.5eV,Li,1.28015,1.07714,1.89599,1.514366889,1245.969967,136
qmof-53f9751,QQQFIP02_FSR,bandgap_2.0_to_2.5eV,K,1.421885,0.0704,1.10697,2.116010575,475.8404412,34
qmof-0454c23,SUNMOE_FSR,bandgap_2.0_to_2.5eV,Co,1.275935,0.97494,2.0352,1.550411626,916.5043109,93
qmof-001ef83,XEHFOH_FSR,bandgap_2.0_to_2.5eV,Cu,1.287076,0.96452,2.03808,2.529040044,624.0663072,58
qmof-99bc583,TEXGIM_FSR,bandgap_2.0_to_2.5eV,Ni,0.557353,0.98642,1.82869,1.623270123,418.6326624,39
qmof-8af7565,AYIVEK_FSR,bandgap_2.0_to_2.5eV,Mo,1.380106,0.93529,2.23266,2.100549465,942.5653803,78
qmof-cd3310b,GEPZOS_FSR,bandgap_2.0_to_2.5eV,Organic_Only,1.16159,1.47774,2.86113,2.550460543,747.5514337,54
qmof-7e84f6f,UYOHOH_FSR,bandgap_2.0_to_2.5eV,Mn,0.196202,1.87144,3.19549,1.659067474,781.0995513,76
qmof-e6d34bf,WAYQOF_FSR,bandgap_2.0_to_2.5eV,Fe,1.473828,1.00938,2.21622,2.308776511,1232.095554,96
qmof-44c1049,OFACAB_FSR,bandgap_2.0_to_2.5eV,Cu,1.178596,2.95388,3.50334,1.490143228,684.7395983,56
qmof-1dc8075,EPIRUS_FSR,bandgap_2.0_to_2.5eV,Cu,1.328157,1.11096,1.93007,1.580801314,747.7549106,72
qmof-146e551,KALHOU_FSR,bandgap_2.0_to_2.5eV,Cu,1.138371,1.21358,2.31845,2.307703342,712.5387065,56
qmof-755604a,MARHUI_FSR,bandgap_2.0_to_2.5eV,Cu,1.281306,1.28563,2.00984,2.499987678,830.4731834,68
qmof-4814ccb,CUCSAW_FSR,bandgap_2.0_to_2.5eV,Mo,1.48316,1.14829,2.2226,1.815419819,1127.414798,112
qmof-08cf08d,HAJJUY01_FSR,bandgap_2.0_to_2.5eV,Cd,1.614734,3.39769,5.0541,1.180372717,2084.879071,144
qmof-ee4de36,XELQIP_FSR,bandgap_2.0_to_2.5eV,Hg,1.507446,1.08704,1.72405,3.070187976,1269.556675,76
qmof-ad50634,KULTOB_FSR,bandgap_2.0_to_2.5eV,Ag,1.439021,3.68951,3.98252,1.682981779,1302.74112,104
qmof-9c4d48b,XUXWIX_FSR,bandgap_2.0_to_2.5eV,Ag,0.759423,0.87987,1.453,2.355621798,848.7436004,80
qmof-c041b36,ENCTMN_FSR,bandgap_2.0_to_2.5eV,Mn,0.324145,0.97428,1.95508,1.478701902,592.4398295,61
qmof-7dd3a77,UHOTUH_FSR,bandgap_2.0_to_2.5eV,Rb,1.16824,0.9349,1.82815,2.1964172,996.3582775,80
qmof-b780466,EPUMEJ_FSR,bandgap_2.0_to_2.5eV,Mn,0.136017,1.13361,4.27307,1.366866193,1532.974855,135
qmof-903f166,OBOGIX_FSR,bandgap_2.0_to_2.5eV,Mn,0.443108,1.3028,2.40916,2.226223309,556.3009962,42
qmof-fc36310,BIJXOJ_FSR,bandgap_2.0_to_2.5eV,Cu,1.06145,1.18775,2.42239,2.460962228,835.5975678,72
qmof-877d368,OMURIY_FSR,bandgap_2.0_to_2.5eV,Sn,1.143369,0.70375,1.8273,3.031672521,916.9497351,72
qmof-003f026,PEYGUW_FSR,bandgap_2.0_to_2.5eV,Ca,1.016745,0.95202,1.71379,1.947005684,969.5174791,88
qmof-a4aabcf,WILPEN_FSR,bandgap_2.0_to_2.5eV,Pb,0.973654,1.23395,2.77048,2.112995687,948.6311735,86
qmof-ad847be,CETVAA_FSR,bandgap_2.0_to_2.5eV,Cu,0.821174,3.25242,4.37529,1.305058483,1554.913712,128
